"Press Release Title","Commercial weight loss services more effective than primary care","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Comparison of range of commercial or primary care led weight reduction programmes with minimal intervention control for weight loss in obesity:  Lighten up randomised controlled trial","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","8.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","2.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","4.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","7.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"Reference:","01-11-023","Available for Coding?","1.0","1.0","1.0","1.0","","1.0","1.0","","","1.0","1.0","","","","","","","","","","","","","","","","","","","","","","","1.0","","1.0"
"","","Date Published","","39388.0","39389.0","39389.0","","39389.0","39389.0","","","39389.0","39389.0","","","","","","","","","","","","","","","","","","","","","","","39389.0","","39389.0"
"","","Word Count - Title","","26.0","9.0","12.0","","9.0","9.0","","","25.0","20.0","","","","","","","","","","","","","","","","","","","","","","","7.0","","9.0"
"","","Word Count - Body","7000.0","300.0","290.0","490.0","","270.0","300.0","","","400.0","460.0","","","","","","","","","","","","","","","","","","","","","","","550.0","","280.0"
"","","Sentence Count","","","11.0","19.0","","12.0","15.0","","","18.0","18.0","","","","","","","","","","","","","","","","","","","","","","","17.0","","13.0"
"","","Who is it written by?","","","","2.0","","3.0","3.0","","","3.0","2.0","","","","","","","","","","","","","","","","","","","","","","","3.0","","3.0"
