"Press Release Title","A Greek tragedy in health? ","Key:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Study Title: Original Research","Health effects of financial crisis: omens of a Greek tragedy","","","","Dotted Cells first","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Discipline","5.0","","Title ","","Diagonal Lines Second","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline","8.0","","First 2 sentences","","Striped Cells Third","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sub-discipline 2","2.0","","Discussion/ Conclusion","","Blank Cells Last","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Notes (complete/incomplete)","complete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Coder:","5.0","","Journal Article - Body","Journal Article - Title and Abstract","Press Release","Daily Mail","Sun","Mirror","Express","Times","Guardian","Telegraph","Independent","Daily Star","Scotsman","Financial Times","Racing Post","The Observer","Sunday Sun","Mail on Sunday","Sunday Mirror","Sunday Times","Sunday Express","Daily Star Sunday","The People","Sunday Telegraph","Sunday Mail","Sunday Post","Financial Times","Economist","New Scientist","BBC News","Mail Online","Guardian.co.uk","Press Association","Reuters","Associated Press","Metro"
"Reference:","03-11-036","Available for Coding?","1.0","0.0","1.0","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","1.0","",""
"","","Date Published","","39364.0","39364.0","","","","","","39364.0","","","","","","","","","","","","","","","","","","","","","","","","","39364.0","",""
"","","Word Count - Title","","10.0","5.0","","","","","","25.0","","","","","","","","","","","","","","","","","","","","","","","","","8.0","",""
"","","Word Count - Body","1000.0","0.0","580.0","","","","","","730.0","","","","","","","","","","","","","","","","","","","","","","","","","700.0","",""
"","","Sentence Count","","","25.0","","","","","","33.0","","","","","","","","","","","","","","","","","","","","","","","","","25.0","",""
"","","Who is it written by?","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","3.0","",""
"","","Journalist code","","","","","","","","","3.0","","","","","","","","","","","","","","","","","","","","","","","","","1.0","",""
"","Title","IV(s) in title","","financial crisis","0.0","","","","","","debt crisis","","","","","","","","","","","","","","","","","","","","","","","","","sick Greek economy","",""
"","","DV(s) in title","","health effects","health","","","","","","health","","","","","","","","","","","","","","","","","","","","","","","","","health","",""
"","","Who is it About?","","2.0","1.0","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","2.0","",""
"","","Are there quotes in the title?","","0.0","0.0","","","","","","0.0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","",""
"","","Statement of Cause","","0.0","0.0","","","","","","6.0","","","","","","","","","","","","","","","","","","","","","","","","","6.0","",""
""," Main Conclusion IV","Main IV of Conclusions (or quasi IV)","","-9.0","Greek debt crisis","","","","","","debt crisis","","","","","","","","","","","","","","","","","","","","","","","","","Greece's debt crisis","",""
